case,path,family,split,mitigation,depth,error,finalAbsError,rmsError,latencyCostPct,memoryCostMiB
id-cooperative-random,cooperative,bounded-random,identification,backend-route,5,0.024438604537258758,0.02969397937948055,0.02454075280382256,13,8
id-cooperative-random,cooperative,bounded-random,identification,backend-route,6,0.027743850718436956,0.02969397937948055,0.02454075280382256,13,8
id-cooperative-random,cooperative,bounded-random,identification,backend-route,7,0.026440698895776403,0.02969397937948055,0.02454075280382256,13,8
id-cooperative-random,cooperative,bounded-random,identification,backend-route,8,0.02969397937948055,0.02969397937948055,0.02454075280382256,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,0,-0.031,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,1,-0.011339999999999998,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,2,0.011072400000000003,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,3,0.036622536,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,4,0.13274969104,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,5,0.17533464778559998,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,6,0.22388149847558395,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,7,0.27922490826216567,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,observe-only,8,0.3423163954188689,0.3423163954188689,0.18141055717668642,0,0
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,0,-0.031,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,1,-0.011830799999999999,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,2,0.0017179905600000008,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,3,0.011294275727807999,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,4,0.04620279408441469,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,5,0.0427361348588643,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,6,0.04028590011824528,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,7,0.03855407420357576,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,FP32-checkpoint,8,0.03733001964708734,0.03733001964708734,0.032821835789245635,7.5,16
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,0,-0.031,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,1,-0.012231599999999999,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,2,0.0036014222400000003,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,3,0.016958159801663996,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,4,0.06708590360868374,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,5,0.07051366828428561,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,6,0.07340533056462334,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,7,0.07584473686431625,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,selective-FP32-hidden,8,0.07790262001873718,0.07790262001873718,0.055870328254680905,4,32
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,0,-0.031,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,1,-0.0020567999999999975,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,2,0.015100728960000004,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,3,0.025271712127488,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,4,0.0768610709491749,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,5,0.061883242858670875,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,6,0.053004386366620096,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,7,0.047741000238132394,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-outlier,conventional,sparse-outlier,held-out,backend-route,8,0.044620864941164885,0.044620864941164885,0.04552016832046882,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,0,0.008,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,1,-0.0011199999999999995,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,2,-0.0104432,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,3,-0.022391952,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,4,-0.03485506672,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,5,-0.047889124059200004,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,6,-0.063956927705712,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,7,-0.08099218975334033,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,observe-only,8,-0.09910133062620777,0.09910133062620777,0.052339973415591164,0,0
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,0,0.008,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,1,0.0013056000000000005,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,2,-0.0029654860799999995,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,3,-0.006576847520256,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,4,-0.008726186463440179,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,5,-0.00986936152413953,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,6,-0.011328094600912823,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,7,-0.011995994704348204,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,FP32-checkpoint,8,-0.012119643555532435,0.012119643555532435,0.00888456605325214,7.5,16
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,0,0.008,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,1,0.0007712000000000005,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,2,-0.004702536319999999,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,3,-0.010126663333248,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,4,-0.014118041261929906,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,5,-0.016932559092549225,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,6,-0.02017240403861993,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,7,-0.02236961267732241,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,selective-FP32-hidden,8,-0.02371039985315263,0.02371039985315263,0.015437317956710647,4,32
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,0,0.008,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,1,-0.0021824,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,2,-0.007515681280000001,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,3,-0.011682051234816,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,4,-0.013542879972735795,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,5,-0.014072950320263103,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,6,-0.015466906924855865,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,7,-0.015727498677026806,0.015333912236379876,0.012314780972108115,13,8
hold-conventional-near-zero,conventional,near-zero,held-out,backend-route,8,-0.015333912236379876,0.015333912236379876,0.012314780972108115,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,0,0.028,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,1,0.004119999999999999,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,2,-0.006685200000000004,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,3,-0.040623908,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,4,-0.06440484132,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,5,-0.11508224530280001,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,6,-0.16045609644061198,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,7,-0.23898836440838947,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,observe-only,8,-0.32029499008682244,0.32029499008682244,0.1510475836916943,0,0
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,0,0.028,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,1,0.008954400000000001,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,2,0.0021217291200000014,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,3,-0.011743041049823998,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,4,-0.014432084231649236,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,5,-0.024982780968473058,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,6,-0.025021228218584754,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,7,-0.033451978329224086,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,FP32-checkpoint,8,-0.031794892267713426,0.031794892267713426,0.022595521476428092,7.5,16
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,0,0.028,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,1,0.0081688,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,2,0.0008379364799999999,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,3,-0.017760105836192,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,4,-0.023913797031228885,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,5,-0.04138811064601109,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,6,-0.046469090422682185,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,7,-0.06291939371749242,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,selective-FP32-hidden,8,-0.06702285324271826,0.06702285324271826,0.03952775046144123,4,32
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,0,0.028,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,1,-0.0029776000000000013,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,2,-0.010157374080000003,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,3,-0.028573566532864005,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,4,-0.027327148430245175,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,5,-0.040091051167008465,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,6,-0.03505307712282928,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,7,-0.04527360413399389,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-cancel,cooperative,alternating-cancellation,held-out,backend-route,8,-0.038529533653083106,0.038529533653083106,0.031321797326672035,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,0,-0.012,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,1,-0.005080000000000001,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,2,0.004992799999999998,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,3,0.016890351999999997,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,4,0.03363307168,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,5,0.05686831605120001,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,6,0.08640354350860802,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,7,0.12678074830153474,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,observe-only,8,0.18168620272405656,0.18168620272405656,0.08259271830607715,0,0
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,0,-0.012,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,1,-0.005349600000000002,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,2,0.0005115523199999976,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,3,0.004708997667455998,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,4,0.008532235262122444,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,5,0.012044581055771327,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,6,0.014290637941134821,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,7,0.01649266200149481,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,FP32-checkpoint,8,0.018658103590841888,0.018658103590841888,0.011724999874968937,7.5,16
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,0,-0.012,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,1,-0.005519200000000001,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,2,0.001371161279999998,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,3,0.007275643525247997,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,4,0.013594528119635914,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,5,0.02032433408343097,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,6,0.02606960967713015,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,7,0.03223062495584226,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,selective-FP32-hidden,8,0.03880388770621318,0.03880388770621318,0.021216727745948273,4,32
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,0,-0.012,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,1,-0.0008816000000000023,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,2,0.007409701119999998,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,3,0.012099079740416,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,4,0.01591063876312187,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,5,0.01911053309014332,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,6,0.020252219457211867,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,7,0.02159174651778523,0.02306912897359275,0.016237713792568456,13,8
hold-cooperative-near-zero,cooperative,near-zero,held-out,backend-route,8,0.02306912897359275,0.02306912897359275,0.016237713792568456,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,0,0.025,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,1,0.049499999999999995,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,2,0.09029,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,3,0.14321179999999997,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,4,0.22436075599999994,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,5,0.3345922735199999,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,6,0.4971210283983999,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,7,0.7229118603257279,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,observe-only,8,1.0495348416625334,1.0495348416625334,0.47903620260204655,0,0
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,0,0.025,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,1,0.02789,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,2,0.032954356,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,3,0.035313015022399995,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,4,0.03990957842572095,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,5,0.04185639284600473,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,6,0.046090368261622564,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,7,0.0477179602175325,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,FP32-checkpoint,8,0.05167089217551561,0.05167089217551561,0.039653764923638424,7.5,16
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,0,0.025,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,1,0.034390000000000004,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,2,0.047737011999999995,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,3,0.05886205220959999,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,4,0.07403224446184765,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,5,0.0870730824805095,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,6,0.10425639507051938,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,7,0.11941261994010177,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,selective-FP32-hidden,8,0.13881878103305892,0.13881878103305892,0.08499225729395327,4,32
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,0,0.025,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,1,0.027980000000000005,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,2,0.03426043200000001,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,3,0.035497902988800005,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,4,0.04049165156692992,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,5,0.040779035517021056,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,6,0.04507123982576834,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,7,0.04484060348734734,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-random,A2x4,bounded-random,held-out,backend-route,8,0.04875030161505728,0.04875030161505728,0.038820027176482405,13,8
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,0,-0.04,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,1,-0.0284,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,2,-0.010884000000000003,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,3,0.015565159999999996,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,4,0.1225033916,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,5,0.216980121316,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,6,0.35963998318715995,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,7,0.5750563746126116,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,observe-only,8,0.9003351256650436,0.9003351256650436,0.3852111743587154,0,0
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,0,-0.04,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,1,-0.024008,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,2,-0.0090362896,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,3,0.00498022567648,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,4,0.046242487278320574,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,5,0.056732216589963726,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,6,0.06655270117152405,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,7,0.07574663883678083,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,FP32-checkpoint,8,0.08435400327899423,0.08435400327899423,0.05262251996574639,7.5,16
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,selective-FP32-hidden,0,-0.04,0.18949436558062815,0.09928501509235327,4,32
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,selective-FP32-hidden,1,-0.026136,0.18949436558062815,0.09928501509235327,4,32
hold-a2x4-outlier,A2x4,sparse-outlier,held-out,selective-FP32-hidden,2,-0.010644366399999996,0.18949436558062815,0.09928501509235327,4,32
